monate_seit_einfuehrung_programm_kohorte,monat,monat_jahr,monat_monat,monat_jahreszeit,kohorte,kohorte_jahr,kohorte_monat,kohorte_jahreszeit,erster_monat_kohorte_fg,monate_seit_existenz_kohorte,kohortengroesse_indexiert,identifizierte_kunden_indexiert,rabatt_indexiert,retentionrate
4,201704,2017,4,Frühling,201502,2015,2,Winter,False,26,33.93,17.31,70.86,51.01679929266136
4,201705,2017,5,Frühling,201502,2015,2,Winter,False,27,33.93,16.88,49.49,49.74948423224285
4,201706,2017,6,Sommer,201502,2015,2,Winter,False,28,33.93,16.96,52.08,49.98526377836723
4,201707,2017,7,Sommer,201502,2015,2,Winter,False,29,33.93,16.53,52.0,48.71794871794872
4,201708,2017,8,Sommer,201502,2015,2,Winter,False,30,33.93,16.03,38.07,47.24432655467138
5,201503,2015,3,Frühling,201503,2015,3,Frühling,True,0,23.8,23.8,16.5,100.0
5,201504,2015,4,Frühling,201503,2015,3,Frühling,False,1,23.8,14.2,12.82,59.66386554621849
5,201505,2015,5,Frühling,201503,2015,3,Frühling,False,2,23.8,12.97,13.99,54.49579831932774
5,201506,2015,6,Sommer,201503,2015,3,Frühling,False,3,23.8,12.23,17.7,51.38655462184873
5,201507,2015,7,Sommer,201503,2015,3,Frühling,False,4,23.8,11.99,16.68,50.3781512605042
5,201508,2015,8,Sommer,201503,2015,3,Frühling,False,5,23.8,11.4,13.19,47.89915966386555
5,201509,2015,9,Herbst,201503,2015,3,Frühling,False,6,23.8,11.55,12.28,48.52941176470589
5,201510,2015,10,Herbst,201503,2015,3,Frühling,False,7,23.8,11.27,13.76,47.35294117647059
5,201511,2015,11,Herbst,201503,2015,3,Frühling,False,8,23.8,10.78,14.58,45.29411764705882
5,201512,2015,12,Winter,201503,2015,3,Frühling,False,9,23.8,10.8,16.48,45.37815126050421
5,201601,2016,1,Winter,201503,2015,3,Frühling,False,10,23.8,11.01,16.4,46.26050420168067
5,201602,2016,2,Winter,201503,2015,3,Frühling,False,11,23.8,11.05,22.65,46.42857142857143
5,201603,2016,3,Frühling,201503,2015,3,Frühling,False,12,23.8,11.27,21.44,47.35294117647059
5,201604,2016,4,Frühling,201503,2015,3,Frühling,False,13,23.8,11.1,26.11,46.63865546218487
5,201605,2016,5,Frühling,201503,2015,3,Frühling,False,14,23.8,11.02,25.79,46.30252100840336
5,201606,2016,6,Sommer,201503,2015,3,Frühling,False,15,23.8,11.23,31.25,47.18487394957983
5,201607,2016,7,Sommer,201503,2015,3,Frühling,False,16,23.8,11.4,28.88,47.89915966386555
5,201608,2016,8,Sommer,201503,2015,3,Frühling,False,17,23.8,10.97,27.93,46.09243697478992
5,201609,2016,9,Herbst,201503,2015,3,Frühling,False,18,23.8,10.95,35.62,46.00840336134453
5,201610,2016,10,Herbst,201503,2015,3,Frühling,False,19,23.8,11.8,45.31,49.57983193277311
5,201611,2016,11,Herbst,201503,2015,3,Frühling,False,20,23.8,12.02,76.17,50.50420168067227
5,201612,2016,12,Winter,201503,2015,3,Frühling,False,21,23.8,12.52,64.49,52.60504201680673
5,201701,2017,1,Winter,201503,2015,3,Frühling,False,22,23.8,11.75,35.19,49.36974789915966
5,201702,2017,2,Winter,201503,2015,3,Frühling,False,23,23.8,12.11,57.8,50.882352941176464
5,201703,2017,3,Frühling,201503,2015,3,Frühling,False,24,23.8,12.68,65.84,53.27731092436975
5,201704,2017,4,Frühling,201503,2015,3,Frühling,False,25,23.8,12.09,48.69,50.79831932773109
5,201705,2017,5,Frühling,201503,2015,3,Frühling,False,26,23.8,11.86,34.57,49.83193277310924
5,201706,2017,6,Sommer,201503,2015,3,Frühling,False,27,23.8,11.71,35.62,49.20168067226891
5,201707,2017,7,Sommer,201503,2015,3,Frühling,False,28,23.8,11.6,36.59,48.739495798319325
5,201708,2017,8,Sommer,201503,2015,3,Frühling,False,29,23.8,11.38,26.22,47.81512605042017
6,201504,2015,4,Frühling,201504,2015,4,Frühling,True,0,25.32,25.32,19.48,100.0
6,201505,2015,5,Frühling,201504,2015,4,Frühling,False,1,25.32,15.47,15.68,61.09794628751975
6,201506,2015,6,Sommer,201504,2015,4,Frühling,False,2,25.32,14.21,20.55,56.12164296998421
6,201507,2015,7,Sommer,201504,2015,4,Frühling,False,3,25.32,13.72,18.26,54.18641390205371
6,201508,2015,8,Sommer,201504,2015,4,Frühling,False,4,25.32,13.0,14.34,51.34281200631912
6,201509,2015,9,Herbst,201504,2015,4,Frühling,False,5,25.32,12.86,13.58,50.789889415481824
6,201510,2015,10,Herbst,201504,2015,4,Frühling,False,6,25.32,12.42,15.06,49.052132701421804
6,201511,2015,11,Herbst,201504,2015,4,Frühling,False,7,25.32,11.71,15.17,46.2480252764613
6,201512,2015,12,Winter,201504,2015,4,Frühling,False,8,25.32,11.74,17.59,46.36650868878357
6,201601,2016,1,Winter,201504,2015,4,Frühling,False,9,25.32,11.79,17.22,46.56398104265402
6,201602,2016,2,Winter,201504,2015,4,Frühling,False,10,25.32,11.74,24.33,46.36650868878357
6,201603,2016,3,Frühling,201504,2015,4,Frühling,False,11,25.32,12.04,21.82,47.55134281200631
6,201604,2016,4,Frühling,201504,2015,4,Frühling,False,12,25.32,12.05,28.69,47.59083728278041
6,201605,2016,5,Frühling,201504,2015,4,Frühling,False,13,25.32,11.98,26.93,47.31437598736177
6,201606,2016,6,Sommer,201504,2015,4,Frühling,False,14,25.32,12.26,33.21,48.42022116903633
6,201607,2016,7,Sommer,201504,2015,4,Frühling,False,15,25.32,12.21,30.08,48.22274881516588
6,201608,2016,8,Sommer,201504,2015,4,Frühling,False,16,25.32,11.84,29.98,46.76145339652448
6,201609,2016,9,Herbst,201504,2015,4,Frühling,False,17,25.32,11.71,38.15,46.2480252764613
6,201610,2016,10,Herbst,201504,2015,4,Frühling,False,18,25.32,12.55,47.42,49.56556082148499
6,201611,2016,11,Herbst,201504,2015,4,Frühling,False,19,25.32,12.84,78.52,50.71090047393365
6,201612,2016,12,Winter,201504,2015,4,Frühling,False,20,25.32,13.28,67.15,52.44865718799368
6,201701,2017,1,Winter,201504,2015,4,Frühling,False,21,25.32,12.56,37.23,49.60505529225909
6,201702,2017,2,Winter,201504,2015,4,Frühling,False,22,25.32,12.96,61.42,51.18483412322276
6,201703,2017,3,Frühling,201504,2015,4,Frühling,False,23,25.32,13.52,70.39,53.39652448657187
6,201704,2017,4,Frühling,201504,2015,4,Frühling,False,24,25.32,12.96,52.06,51.18483412322276
6,201705,2017,5,Frühling,201504,2015,4,Frühling,False,25,25.32,12.6,37.57,49.763033175355446
6,201706,2017,6,Sommer,201504,2015,4,Frühling,False,26,25.32,12.72,39.98,50.23696682464455
6,201707,2017,7,Sommer,201504,2015,4,Frühling,False,27,25.32,12.32,39.63,48.657187993680886
6,201708,2017,8,Sommer,201504,2015,4,Frühling,False,28,25.32,12.1,29.19,47.78830963665087
7,201505,2015,5,Frühling,201505,2015,5,Frühling,True,0,23.33,23.33,28.8,100.0
7,201506,2015,6,Sommer,201505,2015,5,Frühling,False,1,23.33,15.04,24.33,64.466352336048
7,201507,2015,7,Sommer,201505,2015,5,Frühling,False,2,23.33,13.83,19.98,59.27989712816117
7,201508,2015,8,Sommer,201505,2015,5,Frühling,False,3,23.33,12.97,15.64,55.59365623660524
7,201509,2015,9,Herbst,201505,2015,5,Frühling,False,4,23.33,12.85,13.0,55.07929704243464
7,201510,2015,10,Herbst,201505,2015,5,Frühling,False,5,23.33,12.26,14.81,52.55036433776255
7,201511,2015,11,Herbst,201505,2015,5,Frühling,False,6,23.33,11.47,15.58,49.16416630947279
7,201512,2015,12,Winter,201505,2015,5,Frühling,False,7,23.33,11.35,16.61,48.64980711530219
7,201601,2016,1,Winter,201505,2015,5,Frühling,False,8,23.33,11.29,17.05,48.39262751821688
7,201602,2016,2,Winter,201505,2015,5,Frühling,False,9,23.33,11.13,21.41,47.70681525932277
7,201603,2016,3,Frühling,201505,2015,5,Frühling,False,10,23.33,11.46,20.07,49.12130304329191
7,201604,2016,4,Frühling,201505,2015,5,Frühling,False,11,23.33,11.23,25.59,48.13544792113159
7,201605,2016,5,Frühling,201505,2015,5,Frühling,False,12,23.33,11.4,26.74,48.864123446206605
7,201606,2016,6,Sommer,201505,2015,5,Frühling,False,13,23.33,11.62,31.94,49.80711530218603
7,201607,2016,7,Sommer,201505,2015,5,Frühling,False,14,23.33,11.46,27.45,49.12130304329191
7,201608,2016,8,Sommer,201505,2015,5,Frühling,False,15,23.33,11.01,26.47,47.192456065152165
7,201609,2016,9,Herbst,201505,2015,5,Frühling,False,16,23.33,10.87,34.71,46.5923703386198
7,201610,2016,10,Herbst,201505,2015,5,Frühling,False,17,23.33,11.66,42.05,49.97856836690956
7,201611,2016,11,Herbst,201505,2015,5,Frühling,False,18,23.33,11.93,71.52,51.1358765537934
7,201612,2016,12,Winter,201505,2015,5,Frühling,False,19,23.33,12.14,59.13,52.03600514359194
7,201701,2017,1,Winter,201505,2015,5,Frühling,False,20,23.33,11.51,32.54,49.33561937419631
7,201702,2017,2,Winter,201505,2015,5,Frühling,False,21,23.33,11.83,53.26,50.707243891984575
7,201703,2017,3,Frühling,201505,2015,5,Frühling,False,22,23.33,12.35,60.58,52.93613373339049
7,201704,2017,4,Frühling,201505,2015,5,Frühling,False,23,23.33,11.82,47.22,50.664380625803695
7,201705,2017,5,Frühling,201505,2015,5,Frühling,False,24,23.33,11.9,34.3,51.00728675525076
7,201706,2017,6,Sommer,201505,2015,5,Frühling,False,25,23.33,11.75,34.74,50.36433776253752
7,201707,2017,7,Sommer,201505,2015,5,Frühling,False,26,23.33,11.39,35.79,48.821260180025725
7,201708,2017,8,Sommer,201505,2015,5,Frühling,False,27,23.33,11.11,26.03,47.621088726961
8,201506,2015,6,Sommer,201506,2015,6,Sommer,True,0,23.11,23.11,29.9,100.0
8,201507,2015,7,Sommer,201506,2015,6,Sommer,False,1,23.11,14.82,21.99,64.12808308091735
8,201508,2015,8,Sommer,201506,2015,6,Sommer,False,2,23.11,13.41,16.61,58.026828212894856
8,201509,2015,9,Herbst,201506,2015,6,Sommer,False,3,23.11,12.82,13.78,55.47382085677196
8,201510,2015,10,Herbst,201506,2015,6,Sommer,False,4,23.11,11.91,14.4,51.53613154478581
8,201511,2015,11,Herbst,201506,2015,6,Sommer,False,5,23.11,10.95,14.03,47.38208567719602
8,201512,2015,12,Winter,201506,2015,6,Sommer,False,6,23.11,11.06,16.49,47.85807009952402
8,201601,2016,1,Winter,201506,2015,6,Sommer,False,7,23.11,10.68,15.72,46.21376027693639
8,201602,2016,2,Winter,201506,2015,6,Sommer,False,8,23.11,10.85,21.83,46.94937256598875
8,201603,2016,3,Frühling,201506,2015,6,Sommer,False,9,23.11,11.01,19.97,47.64171354392038
8,201604,2016,4,Frühling,201506,2015,6,Sommer,False,10,23.11,10.81,26.26,46.77628732150584
8,201605,2016,5,Frühling,201506,2015,6,Sommer,False,11,23.11,10.82,24.74,46.819558632626574
8,201606,2016,6,Sommer,201506,2015,6,Sommer,False,12,23.11,11.39,32.4,49.28602336650801
8,201607,2016,7,Sommer,201506,2015,6,Sommer,False,13,23.11,11.26,28.98,48.72349632193856
8,201608,2016,8,Sommer,201506,2015,6,Sommer,False,14,23.11,10.94,27.33,47.33881436607529
8,201609,2016,9,Herbst,201506,2015,6,Sommer,False,15,23.11,10.8,35.44,46.73301601038512
8,201610,2016,10,Herbst,201506,2015,6,Sommer,False,16,23.11,11.23,41.69,48.593682388576376
8,201611,2016,11,Herbst,201506,2015,6,Sommer,False,17,23.11,11.49,69.92,49.71873647771528
8,201612,2016,12,Winter,201506,2015,6,Sommer,False,18,23.11,11.83,61.11,51.18996105581999
8,201701,2017,1,Winter,201506,2015,6,Sommer,False,19,23.11,11.06,32.48,47.85807009952402
8,201702,2017,2,Winter,201506,2015,6,Sommer,False,20,23.11,11.38,52.03,49.242752055387285
8,201703,2017,3,Frühling,201506,2015,6,Sommer,False,21,23.11,11.9,59.96,51.49286023366509
8,201704,2017,4,Frühling,201506,2015,6,Sommer,False,22,23.11,11.45,46.55,49.54565123323236
8,201705,2017,5,Frühling,201506,2015,6,Sommer,False,23,23.11,11.32,32.33,48.98312418866292
8,201706,2017,6,Sommer,201506,2015,6,Sommer,False,24,23.11,11.39,34.95,49.28602336650801
8,201707,2017,7,Sommer,201506,2015,6,Sommer,False,25,23.11,11.04,36.01,47.77152747728256
8,201708,2017,8,Sommer,201506,2015,6,Sommer,False,26,23.11,10.91,25.69,47.20900043271311
9,201507,2015,7,Sommer,201507,2015,7,Sommer,True,0,23.65,23.65,21.79,100.0
9,201508,2015,8,Sommer,201507,2015,7,Sommer,False,1,23.65,15.02,17.77,63.50951374207189
9,201509,2015,9,Herbst,201507,2015,7,Sommer,False,2,23.65,13.46,13.92,56.91331923890064
9,201510,2015,10,Herbst,201507,2015,7,Sommer,False,3,23.65,12.48,13.55,52.76955602536998
9,201511,2015,11,Herbst,201507,2015,7,Sommer,False,4,23.65,11.4,13.82,48.20295983086681
9,201512,2015,12,Winter,201507,2015,7,Sommer,False,5,23.65,11.26,15.96,47.61099365750528
9,201601,2016,1,Winter,201507,2015,7,Sommer,False,6,23.65,11.0,15.24,46.51162790697675
9,201602,2016,2,Winter,201507,2015,7,Sommer,False,7,23.65,10.93,21.48,46.21564482029599
9,201603,2016,3,Frühling,201507,2015,7,Sommer,False,8,23.65,10.95,19.2,46.30021141649049
9,201604,2016,4,Frühling,201507,2015,7,Sommer,False,9,23.65,10.89,24.67,46.04651162790698
9,201605,2016,5,Frühling,201507,2015,7,Sommer,False,10,23.65,10.71,24.51,45.285412262156456
9,201606,2016,6,Sommer,201507,2015,7,Sommer,False,11,23.65,11.17,31.1,47.23044397463003
9,201607,2016,7,Sommer,201507,2015,7,Sommer,False,12,23.65,11.52,29.93,48.710359408033824
9,201608,2016,8,Sommer,201507,2015,7,Sommer,False,13,23.65,11.0,28.25,46.51162790697675
9,201609,2016,9,Herbst,201507,2015,7,Sommer,False,14,23.65,10.58,34.44,44.73572938689218
9,201610,2016,10,Herbst,201507,2015,7,Sommer,False,15,23.65,11.29,42.44,47.73784355179704
9,201611,2016,11,Herbst,201507,2015,7,Sommer,False,16,23.65,11.34,69.56,47.9492600422833
9,201612,2016,12,Winter,201507,2015,7,Sommer,False,17,23.65,11.85,59.31,50.10570824524313
9,201701,2017,1,Winter,201507,2015,7,Sommer,False,18,23.65,11.04,31.66,46.68076109936575
9,201702,2017,2,Winter,201507,2015,7,Sommer,False,19,23.65,11.3,52.73,47.7801268498943
9,201703,2017,3,Frühling,201507,2015,7,Sommer,False,20,23.65,11.85,59.86,50.10570824524313
9,201704,2017,4,Frühling,201507,2015,7,Sommer,False,21,23.65,11.38,45.23,48.11839323467231
9,201705,2017,5,Frühling,201507,2015,7,Sommer,False,22,23.65,11.19,32.66,47.315010570824526
9,201706,2017,6,Sommer,201507,2015,7,Sommer,False,23,23.65,11.33,35.39,47.906976744186046
9,201707,2017,7,Sommer,201507,2015,7,Sommer,False,24,23.65,11.39,37.07,48.16067653276957
9,201708,2017,8,Sommer,201507,2015,7,Sommer,False,25,23.65,11.12,25.69,47.01902748414376
10,201508,2015,8,Sommer,201508,2015,8,Sommer,True,0,23.71,23.71,15.99,100.0
10,201509,2015,9,Herbst,201508,2015,8,Sommer,False,1,23.71,14.15,12.99,59.67946014339941
10,201510,2015,10,Herbst,201508,2015,8,Sommer,False,2,23.71,12.77,12.64,53.85913116828343
10,201511,2015,11,Herbst,201508,2015,8,Sommer,False,3,23.71,11.25,13.13,47.44833403627161
10,201512,2015,12,Winter,201508,2015,8,Sommer,False,4,23.71,11.14,14.25,46.98439477013918
10,201601,2016,1,Winter,201508,2015,8,Sommer,False,5,23.71,10.7,13.84,45.12863770560944
10,201602,2016,2,Winter,201508,2015,8,Sommer,False,6,23.71,10.63,19.92,44.83340362716154
10,201603,2016,3,Frühling,201508,2015,8,Sommer,False,7,23.71,10.7,17.62,45.12863770560944
10,201604,2016,4,Frühling,201508,2015,8,Sommer,False,8,23.71,10.63,22.71,44.83340362716154
10,201605,2016,5,Frühling,201508,2015,8,Sommer,False,9,23.71,10.49,22.04,44.24293547026571
10,201606,2016,6,Sommer,201508,2015,8,Sommer,False,10,23.71,10.86,27.39,45.80345845634753
10,201607,2016,7,Sommer,201508,2015,8,Sommer,False,11,23.71,11.06,25.41,46.64698439477014
10,201608,2016,8,Sommer,201508,2015,8,Sommer,False,12,23.71,10.68,25.19,45.04428511176719
10,201609,2016,9,Herbst,201508,2015,8,Sommer,False,13,23.71,10.25,32.04,43.23070434415858
10,201610,2016,10,Herbst,201508,2015,8,Sommer,False,14,23.71,10.76,37.25,45.38169548713623
10,201611,2016,11,Herbst,201508,2015,8,Sommer,False,15,23.71,10.96,64.84,46.22522142555884
10,201612,2016,12,Winter,201508,2015,8,Sommer,False,16,23.71,11.33,54.07,47.78574441164066
10,201701,2017,1,Winter,201508,2015,8,Sommer,False,17,23.71,10.61,28.67,44.74905103331927
10,201702,2017,2,Winter,201508,2015,8,Sommer,False,18,23.71,10.89,48.3,45.92998734711093
10,201703,2017,3,Frühling,201508,2015,8,Sommer,False,19,23.71,11.09,54.56,46.77351328553353
10,201704,2017,4,Frühling,201508,2015,8,Sommer,False,20,23.71,10.92,42.03,46.05651623787431
10,201705,2017,5,Frühling,201508,2015,8,Sommer,False,21,23.71,10.66,29.16,44.959932517924926
10,201706,2017,6,Sommer,201508,2015,8,Sommer,False,22,23.71,10.78,31.48,45.46604808097849
10,201707,2017,7,Sommer,201508,2015,8,Sommer,False,23,23.71,10.57,32.52,44.58034584563475
10,201708,2017,8,Sommer,201508,2015,8,Sommer,False,24,23.71,10.53,24.1,44.41164065795023
11,201509,2015,9,Herbst,201509,2015,9,Herbst,True,0,29.59,29.59,19.95,100.0
11,201510,2015,10,Herbst,201509,2015,9,Herbst,False,1,29.59,18.18,17.53,61.43967556606962
11,201511,2015,11,Herbst,201509,2015,9,Herbst,False,2,29.59,15.8,17.92,53.39641770868538
11,201512,2015,12,Winter,201509,2015,9,Herbst,False,3,29.59,15.0,18.79,50.69280162216965
11,201601,2016,1,Winter,201509,2015,9,Herbst,False,4,29.59,14.5,18.13,49.00304156809733
11,201602,2016,2,Winter,201509,2015,9,Herbst,False,5,29.59,14.36,25.25,48.52990875295708
11,201603,2016,3,Frühling,201509,2015,9,Herbst,False,6,29.59,14.52,23.34,49.07063197026022
11,201604,2016,4,Frühling,201509,2015,9,Herbst,False,7,29.59,14.04,29.41,47.44846231835079
11,201605,2016,5,Frühling,201509,2015,9,Herbst,False,8,29.59,13.92,28.25,47.04291990537344
11,201606,2016,6,Sommer,201509,2015,9,Herbst,False,9,29.59,14.13,35.58,47.752619128083815
11,201607,2016,7,Sommer,201509,2015,9,Herbst,False,10,29.59,13.74,30.72,46.43460628590741
11,201608,2016,8,Sommer,201509,2015,9,Herbst,False,11,29.59,13.27,28.51,44.84623183507942
11,201609,2016,9,Herbst,201509,2015,9,Herbst,False,12,29.59,13.63,40.67,46.06285907401149
11,201610,2016,10,Herbst,201509,2015,9,Herbst,False,13,29.59,14.32,48.48,48.39472794863129
11,201611,2016,11,Herbst,201509,2015,9,Herbst,False,14,29.59,14.35,80.1,48.49611355187563
11,201612,2016,12,Winter,201509,2015,9,Herbst,False,15,29.59,14.6,66.57,49.34099357891179
11,201701,2017,1,Winter,201509,2015,9,Herbst,False,16,29.59,13.77,36.86,46.53599188915174
11,201702,2017,2,Winter,201509,2015,9,Herbst,False,17,29.59,14.23,59.58,48.09057113889829
11,201703,2017,3,Frühling,201509,2015,9,Herbst,False,18,29.59,14.75,67.73,49.84792159513349
11,201704,2017,4,Frühling,201509,2015,9,Herbst,False,19,29.59,14.2,52.04,47.98918553565393
11,201705,2017,5,Frühling,201509,2015,9,Herbst,False,20,29.59,13.96,36.63,47.17810070969923
11,201706,2017,6,Sommer,201509,2015,9,Herbst,False,21,29.59,13.98,39.31,47.24569111186212
11,201707,2017,7,Sommer,201509,2015,9,Herbst,False,22,29.59,13.29,38.93,44.91382223724231
11,201708,2017,8,Sommer,201509,2015,9,Herbst,False,23,29.59,13.11,29.82,44.30550861777628
12,201510,2015,10,Herbst,201510,2015,10,Herbst,True,0,24.62,24.62,15.26,100.0
12,201511,2015,11,Herbst,201510,2015,10,Herbst,False,1,24.62,14.47,13.67,58.77335499593826
12,201512,2015,12,Winter,201510,2015,10,Herbst,False,2,24.62,13.12,14.1,53.29000812347684
12,201601,2016,1,Winter,201510,2015,10,Herbst,False,3,24.62,12.6,13.93,51.17790414297318
12,201602,2016,2,Winter,201510,2015,10,Herbst,False,4,24.62,12.28,20.1,49.87814784727863
12,201603,2016,3,Frühling,201510,2015,10,Herbst,False,5,24.62,12.4,17.28,50.36555645816409
12,201604,2016,4,Frühling,201510,2015,10,Herbst,False,6,24.62,11.73,21.9,47.64419171405361
12,201605,2016,5,Frühling,201510,2015,10,Herbst,False,7,24.62,11.69,21.16,47.48172217709179
12,201606,2016,6,Sommer,201510,2015,10,Herbst,False,8,24.62,11.7,26.07,47.522339561332245
12,201607,2016,7,Sommer,201510,2015,10,Herbst,False,9,24.62,11.43,24.34,46.425670186839966
12,201608,2016,8,Sommer,201510,2015,10,Herbst,False,10,24.62,11.01,22.55,44.71974004874086
12,201609,2016,9,Herbst,201510,2015,10,Herbst,False,11,24.62,10.94,30.83,44.43541835905767
12,201610,2016,10,Herbst,201510,2015,10,Herbst,False,12,24.62,11.72,38.06,47.60357432981316
12,201611,2016,11,Herbst,201510,2015,10,Herbst,False,13,24.62,11.79,66.29,47.88789601949634
12,201612,2016,12,Winter,201510,2015,10,Herbst,False,14,24.62,12.07,55.55,49.02518277822908
12,201701,2017,1,Winter,201510,2015,10,Herbst,False,15,24.62,11.37,31.19,46.18196588139723
12,201702,2017,2,Winter,201510,2015,10,Herbst,False,16,24.62,11.73,48.98,47.64419171405361
12,201703,2017,3,Frühling,201510,2015,10,Herbst,False,17,24.62,12.19,54.58,49.51259138911453
12,201704,2017,4,Frühling,201510,2015,10,Herbst,False,18,24.62,11.8,40.84,47.9285134037368
12,201705,2017,5,Frühling,201510,2015,10,Herbst,False,19,24.62,11.55,28.91,46.91307879772543
12,201706,2017,6,Sommer,201510,2015,10,Herbst,False,20,24.62,11.43,30.55,46.425670186839966
12,201707,2017,7,Sommer,201510,2015,10,Herbst,False,21,24.62,11.03,31.31,44.80097481722176
12,201708,2017,8,Sommer,201510,2015,10,Herbst,False,22,24.62,10.78,22.42,43.7855402112104
13,201511,2015,11,Herbst,201511,2015,11,Herbst,True,0,21.82,21.82,16.7,100.0
13,201512,2015,12,Winter,201511,2015,11,Herbst,False,1,21.82,13.17,13.99,60.35747021081577
13,201601,2016,1,Winter,201511,2015,11,Herbst,False,2,21.82,12.06,13.06,55.27039413382219
13,201602,2016,2,Winter,201511,2015,11,Herbst,False,3,21.82,11.51,19.2,52.749770852428966
13,201603,2016,3,Frühling,201511,2015,11,Herbst,False,4,21.82,11.46,16.76,52.52062328139322
13,201604,2016,4,Frühling,201511,2015,11,Herbst,False,5,21.82,10.69,19.81,48.99175068744271
13,201605,2016,5,Frühling,201511,2015,11,Herbst,False,6,21.82,10.52,20.05,48.21264894592117
13,201606,2016,6,Sommer,201511,2015,11,Herbst,False,7,21.82,10.48,23.42,48.02933088909258
13,201607,2016,7,Sommer,201511,2015,11,Herbst,False,8,21.82,10.25,21.99,46.97525206232814
13,201608,2016,8,Sommer,201511,2015,11,Herbst,False,9,21.82,9.75,21.32,44.68377635197066
13,201609,2016,9,Herbst,201511,2015,11,Herbst,False,10,21.82,9.69,28.35,44.40879926672777
13,201610,2016,10,Herbst,201511,2015,11,Herbst,False,11,21.82,10.41,34.75,47.708524289642526
13,201611,2016,11,Herbst,201511,2015,11,Herbst,False,12,21.82,10.6,61.07,48.57928505957837
13,201612,2016,12,Winter,201511,2015,11,Herbst,False,13,21.82,10.95,53.39,50.1833180568286
13,201701,2017,1,Winter,201511,2015,11,Herbst,False,14,21.82,10.28,29.75,47.11274060494958
13,201702,2017,2,Winter,201511,2015,11,Herbst,False,15,21.82,10.59,46.9,48.53345554537122
13,201703,2017,3,Frühling,201511,2015,11,Herbst,False,16,21.82,10.91,51.28,50.0
